"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0TZxE5lsxbqrdEWxxpHv34","Cigarette","spotify:artist:5DGJC3n9DS0Y9eY5ul9y0O","Marika Hackman","spotify:album:58IxxVGqidZ8sLWNKeknlH","I'm Not Your Man (Deluxe)","spotify:artist:5DGJC3n9DS0Y9eY5ul9y0O","Marika Hackman","2017-06-02","https://i.scdn.co/image/ab67616d0000b273547f953e6f0a7403a9248d3d","1","7","157186","","true","36","USSUB1720207","","2018-06-12T20:29:15Z"
"spotify:track:6jdOi5U5LBzQrc4c1VT983","Hold On, We're Going Home","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:4HzKw8XcD0piJmDrrPRCYk","Drake, Majid Jordan","spotify:album:2ZUFSbIkmFkGag000RWOpA","Nothing Was The Same (Deluxe)","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2013-01-01","https://i.scdn.co/image/ab67616d0000b273adfb5909ec66db5fbb4d06c8","1","8","227880","","false","74","USCM51300762","","2018-06-11T02:35:13Z"
"spotify:track:6BfbZeVvxJsrcUAs232KYt","A Time and Place","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","1","138258","https://p.scdn.co/mp3-preview/b288349dd6cbd4b73030893bc25794247bea0a31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USEP41630001","","2018-06-07T15:47:11Z"
"spotify:track:1rFHr13hRBT7jt6h9JNrQI","Do You Know Me By Heart","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","2","291529","https://p.scdn.co/mp3-preview/7cc152bf549fc0e127f30192296b6dc32d2d13dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USEP41630002","","2018-06-07T15:47:11Z"
"spotify:track:2hVK03EYXHBcxv00VSNAeF","Wasted On Fidelity","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","4","231509","https://p.scdn.co/mp3-preview/09ec527ec6c9458e11168792e0d173ecb69879ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","USEP41630004","","2018-06-07T15:47:11Z"
"spotify:track:3n7vjqznioFoDu8vi2rv3Q","Big Town Girl","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","5","244913","https://p.scdn.co/mp3-preview/46bda072cc189cee93760c98a66f591f3ce6c0b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USEP41630005","","2018-06-07T15:47:11Z"
"spotify:track:7EfZHInngySrhAplUecsDr","Disposable","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","6","217551","https://p.scdn.co/mp3-preview/3ca5808be4d7a30c70ce0189e6c89468713f090f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","USEP41630006","","2018-06-07T15:47:11Z"
"spotify:track:2JXMCqy28pnuIAdEgg3veE","The Cry Of Captain Hollywood","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","7","92042","https://p.scdn.co/mp3-preview/df1670b16e253a09a69e672bd70255d48eb659fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","USEP41630007","","2018-06-07T15:47:11Z"
"spotify:track:3e3uKn8IM5huVPJijpcORQ","Watch Me Take It Away","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","8","246521","https://p.scdn.co/mp3-preview/e27fa90c57c8e4fd193bc63c4eb6aa151552901f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USEP41630008","","2018-06-07T15:47:11Z"
"spotify:track:5SGjCvMIKYfW2oCJBjiTai","An Ever Jarring Moment","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","9","339013","https://p.scdn.co/mp3-preview/f77738cdaa21d0faf5c67d36cb000cfdf2080fa4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USEP41630009","","2018-06-07T15:47:11Z"
"spotify:track:6CGzcH1r5fsnhblwSl9dmO","C'est Toi - Extended","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","10","367088","https://p.scdn.co/mp3-preview/df6dd69bbe71c4347d9479c4efdcd8fca48fea8b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USEP41630010","","2018-06-07T15:47:11Z"
"spotify:track:7gnrpA104dW6A3oGIaxlz2","Whoever Said Gambling's For Suckers","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","11","481680","https://p.scdn.co/mp3-preview/d89345fd922772d8783f4327facc774c1e941731?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","USEP41630023","","2018-06-07T15:47:11Z"
"spotify:track:3xMLPK4mRZMl3Cne3okptx","Dance With Me","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","3","224565","https://p.scdn.co/mp3-preview/123e77fbfeca7d59da26190a33a70dbc5c6bbd6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USEP41630003","","2018-06-06T04:53:18Z"
"spotify:track:0JapGJbM84bwFgtZ8qNm4h","C'est Toi","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","spotify:album:2SPoNPcAlfhUe84DH4SbQM","Ripe Dreams, Pipe Dreams (Deluxe Edition)","spotify:artist:17qKi2b7CPrc03OEvQz9Tr","Cameron Avery","2017-03-10","https://i.scdn.co/image/ab67616d0000b273405728cb1330eaa420cb0803","1","12","226413","https://p.scdn.co/mp3-preview/54a2bce51d36b47ba83e6a4d91c431fcc541437f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","USEP41630021","","2018-06-06T04:50:45Z"
"spotify:track:4o7YmNo3syL8mtvHNhwDuL","Untitled #3 (Samskeyti)","spotify:artist:6UUrUCIZtQeOf8tC0WuzRy","Sigur Rós","spotify:album:4NepfEFPcknbMv3tCrXMvf","( )","spotify:artist:6UUrUCIZtQeOf8tC0WuzRy","Sigur Rós","2002","https://i.scdn.co/image/ab67616d0000b2736bade4c8e03c1f54fc59c80f","1","3","393400","","false","0","GBDCA0200191","","2018-06-05T03:56:39Z"
"spotify:track:4rQYDXfKFikLX4ad674jhg","Speak To Me - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","1","64333","https://p.scdn.co/mp3-preview/2ea6bc8a5d5672b467ec8be94a5b0207b49757f6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","GBN9Y1100076","","2018-06-04T06:54:23Z"
"spotify:track:3zJRvtQkHQRTNEXSY8jQPR","Breathe (In The Air) - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","2","169560","https://p.scdn.co/mp3-preview/9c083d4e6a4e2a670d20236e6a795a2a1a2fd805?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBN9Y1100077","","2018-06-04T06:54:23Z"
"spotify:track:4xHWH1jwV5j4mBYRhxPbwZ","Time - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","4","422853","https://p.scdn.co/mp3-preview/20d3709dec3a53bb0cc3e095c74135895b2e90f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","GBN9Y1100079","","2018-06-04T06:54:23Z"
"spotify:track:25tZHMv3ctlzqDaHAeuU9c","The Great Gig In The Sky - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","5","284413","https://p.scdn.co/mp3-preview/20a0c81e72c72e6b9df20391bade6bb0858e935a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","GBN9Y1100080","","2018-06-04T06:54:23Z"
"spotify:track:1wGoqD0vrf7njGvxm8CEf5","Any Colour You Like - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","8","205773","https://p.scdn.co/mp3-preview/42ac5eac50e5cf232407573f6c41e2a6c58b6d99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBN9Y1100083","","2018-06-04T06:54:23Z"
"spotify:track:3Z2RsIdWm4BNbT0LsFBuoN","Eclipse - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","10","114093","https://p.scdn.co/mp3-preview/05c669284c06cad50c1dea1217ed5b5a3d803d82?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","GBN9Y1100084","","2018-06-04T06:54:23Z"
"spotify:track:51rylCDfKusBQcpo2iem6u","On The Run - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","3","216106","https://p.scdn.co/mp3-preview/0000be0b0840bb7655112f97c89fe25733520303?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","GBN9Y1100078","","2018-06-04T06:54:23Z"
"spotify:track:7Gx2q0ueNwvDp2BOZYGCMO","Money - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","6","380080","https://p.scdn.co/mp3-preview/f898ee73ee7446f1e07fdd9fdad9ecd97843960e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBN9Y1100081","","2018-06-04T06:54:23Z"
"spotify:track:626wlz3bovvpH06PYht5R0","Us And Them - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","7","472626","https://p.scdn.co/mp3-preview/002ab277c66ca9a18c92693cd135a97302becb27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBN9Y1100082","","2018-06-04T06:54:23Z"
"spotify:track:7EUEl5wJb8VI777UAUvRnH","Brain Damage - 2011 Remastered Version","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:2WT1pbYjLJciAR26yMebkH","The Dark Side Of The Moon (2011 Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1973-03-01","https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80","1","9","225826","https://p.scdn.co/mp3-preview/1fc6096cea609b7a6742c33f3f6827c31651dba7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBN9Y1100140","","2018-06-04T06:54:23Z"
"spotify:track:3nSB0rmY2J7Ht2mSvfsh7q","Non voglio ballare","spotify:artist:7nrxF1ilcwJNHofGUfsC84","The Zen Circus","spotify:album:7naqqWwXSLSNkU1rZp1Q4F","La terza guerra mondiale","spotify:artist:7nrxF1ilcwJNHofGUfsC84","The Zen Circus","2016-09-23","https://i.scdn.co/image/ab67616d0000b2730080f146006f16f55fcb097f","1","3","272053","","false","0","ITP841600090","","2018-06-01T20:38:37Z"
"spotify:track:3ZSqdY2dl8EQVSc3rDPET4","Viva","spotify:artist:7nrxF1ilcwJNHofGUfsC84","The Zen Circus","spotify:album:1zapj9utDKlaeHRFS6J6JK","Canzoni contro la natura","spotify:artist:7nrxF1ilcwJNHofGUfsC84","The Zen Circus","2014-01-21","https://i.scdn.co/image/ab67616d0000b27374dc9b8e6e191adce40c8368","1","1","216266","","false","0","ITP841300082","","2018-06-01T20:38:34Z"
"spotify:track:2u6XQiePzmW3uVZ7Uq5Qhb","Il fuoco in una stanza","spotify:artist:7nrxF1ilcwJNHofGUfsC84","The Zen Circus","spotify:album:0PIEOUjJkifpSYizRfrn1D","Il fuoco in una stanza","spotify:artist:7nrxF1ilcwJNHofGUfsC84","The Zen Circus","2018-03-02","https://i.scdn.co/image/ab67616d0000b2734db39afa1c43cd84ec8fc9d3","1","5","231893","","false","0","ITCV31806205","","2018-06-01T20:38:26Z"
"spotify:track:5l82xqRRwQI2rMbIaNHfX3","Catene","spotify:artist:7nrxF1ilcwJNHofGUfsC84","The Zen Circus","spotify:album:0PIEOUjJkifpSYizRfrn1D","Il fuoco in una stanza","spotify:artist:7nrxF1ilcwJNHofGUfsC84","The Zen Circus","2018-03-02","https://i.scdn.co/image/ab67616d0000b2734db39afa1c43cd84ec8fc9d3","1","1","225813","","false","0","ITCV31806201","","2018-06-01T20:38:23Z"
"spotify:track:5z198caP71T3LR89q3PnMX","L'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","1","119520","https://p.scdn.co/mp3-preview/8e3b79af68fb0380fbd15876b663b67b0cfb5ee3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","ITP841200090","","2018-06-01T20:32:39Z"
"spotify:track:27Ba6LhcXCfoy1ZAVmTJkC","Anni luce","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","2","337493","https://p.scdn.co/mp3-preview/36cf8dad0423807afcf59c0b761ca5ad196aa2d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","ITP841200091","","2018-06-01T20:32:39Z"
"spotify:track:3FoOyde8QMHWotDeZPfOkA","Il trionfo dei tuoi occhi","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","3","228760","https://p.scdn.co/mp3-preview/b30b79158f5bc2fa3ef9c9ddb3d1731250174afa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","ITP841200092","","2018-06-01T20:32:39Z"
"spotify:track:4sTxtYHP6JvQ06GnDtGbuj","Quasi Nirvana","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","4","241506","https://p.scdn.co/mp3-preview/3769f4b499882f6ad5fa7c8502fb896ea64015bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","ITP841200093","","2018-06-01T20:32:39Z"
"spotify:track:309h2vWt3qANiEVP2yzxER","Il desiderio preso per la coda","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","5","234586","https://p.scdn.co/mp3-preview/8a8862b852f84a394699bf56ee6f43664a2f9efa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","ITP841200094","","2018-06-01T20:32:39Z"
"spotify:track:3B1e3tOzkjrlOnIfxzJSNP","Discographia","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","6","310880","https://p.scdn.co/mp3-preview/249f06aa88cf72bc87bf524ea4373fdd2c417a7b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","ITP841200095","","2018-06-01T20:32:39Z"
"spotify:track:6YNUFDcBJjwzvZS2JhBhQx","Saga","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","7","285000","https://p.scdn.co/mp3-preview/e35ed64721bef7168152117adab262523c61e63b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","ITP841200096","","2018-06-01T20:32:39Z"
"spotify:track:2oIYUE4vpRTEH8nG1EjPtP","Genesi e mail","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","8","264093","https://p.scdn.co/mp3-preview/f1a8bc1d6fc2b9a3913f19907d00cfb7b0c6d030?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","ITP841200097","","2018-06-01T20:32:39Z"
"spotify:track:3934wxYQLUabfAV4kW3JBw","Il sentimento del tempo","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","9","333906","https://p.scdn.co/mp3-preview/6fd44abe35361d225e4b3310122dac037118ee15?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","ITP841200098","","2018-06-01T20:32:39Z"
"spotify:track:5omGYCyHhYKaCjGJXAUFu2","L'ultimo venerdì dell'umanità","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","spotify:album:3VIPoiC8AX4P35uY8C3KrY","La dieta dell'imperatrice","spotify:artist:1jUnq1j9h7jwhefWzS8r95","Umberto Maria Giardini","2012-10-05","https://i.scdn.co/image/ab67616d0000b273562e8bf92a4502e38a8d9187","1","10","549640","https://p.scdn.co/mp3-preview/b2f393b43e2697790c4be4f02386a63578391ea6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","ITP841200099","","2018-06-01T20:32:39Z"
"spotify:track:1E2WTcYLP1dFe1tiGDwRmT","Dance Macabre","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","6","219720","","false","64","USC4R1802355","","2018-06-01T20:25:19Z"
"spotify:track:0WPIgbf1W5QA6nx61o66QJ","Helvetesfönster","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","9","355880","","false","43","USC4R1802358","","2018-06-01T20:25:19Z"
"spotify:track:6Vb07pHMJlvH5QPitJghXE","Ashes","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","1","81160","","false","43","USC4R1802350","","2018-06-01T20:25:19Z"
"spotify:track:4u39IY2QjY1utpNCCF4is0","Rats","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","2","261573","","false","59","USC4R1802351","","2018-06-01T20:25:19Z"
"spotify:track:1HPS4eeHYYI1m0qz10BDU9","Faith","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","3","269706","","false","57","USC4R1802352","","2018-06-01T20:25:19Z"
"spotify:track:1dgO96QXgopptwjnaeIC5l","See The Light","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","4","245160","","false","52","USC4R1802353","","2018-06-01T20:25:19Z"
"spotify:track:2YQtAJisZ4oXd3qVK6CyEA","Miasma","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","5","317800","","false","47","USC4R1802354","","2018-06-01T20:25:19Z"
"spotify:track:1jz3oOqkTnEwqTZfwuENS2","Pro Memoria","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","7","339240","","false","46","USC4R1802356","","2018-06-01T20:25:19Z"
"spotify:track:6UzcqQTZ1JhVkn8bPNmxr1","Witch Image","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1KMfjy6MmPorahRjxhTnxm","Prequelle","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2018-06-01","https://i.scdn.co/image/ab67616d0000b273dd712ef33296be4dd442d425","1","8","210320","","false","56","USC4R1802357","","2018-06-01T20:25:19Z"
